PictureID,Valence,Arousal,Moved,Connect,Reflect,Aware,Inspired,Awe,Interest,Hope,Sad,Fear,Anger,n,Group
622,7.026226137,4.697770418,5.581922352,5.871561866,5.934149653,5.87509905,4.53053603,4.266279984,5.66376628,6.026397134,2.030882353,1.57529131,1.930845454,7,Portuguese
622,7.403542132,4.508226549,6.272006352,5.948509445,6.520703966,6.218943491,5.192346147,4.560040211,6.157677678,6.814769427,2.288511849,1.840488072,1.724971143,9,Brazil
623,5.344516919,5.348548502,3.3505352,4.168136374,4.935355278,4.886510622,4.169788216,3.938581052,5.339658296,3.722307283,2.226461956,2.48025335,1.936474154,7,Portuguese
623,5.045007892,5.558356004,3.19330915,3.596264746,4.342008853,4.535575982,3.294201624,4.516537075,4.877992638,3.463549303,1.744772061,2.458678861,1.565301177,8,Brazil
624,7.08630727,5.133478932,5.251571444,5.861451808,5.669374997,5.51765474,5.259055292,4.241038616,5.667534703,5.349786132,2.955924527,2.725026388,2.337052626,6,Portuguese
624,6.834307856,5.43015667,5.889399673,5.799456789,6.22766712,5.945710994,5.709491172,4.894628316,6.724993923,5.837969026,2.943694028,2.53549186,2.051933623,9,Brazil
625,6.9167323,4.110419825,4.676748248,4.558010761,4.613622897,4.357034258,4.739431785,3.676857486,4.611879786,4.99031878,1.603585327,1.760997043,1.580897919,11,Portuguese
625,6.688507358,4.432187122,4.954640544,4.86004507,4.849617026,4.375942982,4.837359778,4.548128356,4.961745721,5.102330232,1.828252612,2.351995049,1.548203147,10,Brazil
626,8.247023549,5.007779661,5.70406448,6.460790037,6.452485668,6.64522215,6.456123431,4.605406636,6.553906476,6.504509934,2.816164341,2.14687816,1.906481353,9,Portuguese
626,8.114377802,4.875513667,6.052301329,6.658806573,6.860606965,6.965713543,6.362502738,5.425973238,6.760267986,6.448093588,2.255186332,2.293046273,1.60701751,8,Brazil
627,4.774413036,5.508114753,3.850491885,5.436905128,6.711980949,7.195819131,3.437326273,4.052534905,5.767627966,3.015473867,4.031636792,3.667430749,4.441696695,9,Portuguese
627,5.013037561,5.635143888,4.557285609,5.301401848,6.471670986,6.952045401,3.648994118,3.957605947,5.228802665,3.408836172,3.745661859,3.355283676,4.145644124,9,Brazil
628,6.17743429,4.392841571,3.555698858,4.501590308,4.31972128,4.786686264,4.334719537,4.302909086,5.088269858,4.821222362,1.88389091,1.980906333,1.979479937,11,Portuguese
628,6.711179631,5.093371198,4.274338098,4.810525962,4.727935653,4.436968695,4.913461013,5.088761975,6.139601685,5.442362839,1.741965924,1.996270017,1.894109322,8,Brazil
631,6.41657279,6.152374918,4.866848598,4.608727661,4.458890148,5.006286283,5.019492852,4.625515253,4.678878101,4.944322628,1.871161434,2.025375006,1.978458981,6,Portuguese
631,7.419475477,6.364654172,5.429659026,5.579096044,5.364231835,5.459592356,5.665602872,4.590679494,5.494474866,5.332564921,1.588134713,1.975038548,1.454637728,10,Brazil
633,6.249802933,4.515261081,3.600436097,4.307560302,4.315472694,4.381837232,4.254570938,3.069101441,5.148845863,4.608269558,1.234146996,1.137177395,1.31669716,9,Portuguese
633,6.877516063,5.569695816,4.956436776,5.964955846,5.950744972,5.995916228,5.118141932,4.945347636,6.488345749,5.928090433,2.24483023,1.851668232,1.617717895,8,Brazil
636,7.001379721,4.588578332,4.085203021,4.417959608,5.232743299,4.860464653,4.695235421,4.292280045,5.162201575,3.886871197,2.119689786,2.423037,1.897842217,11,Portuguese
636,6.740478061,4.827576867,4.499251955,4.955740274,5.81118494,5.058369726,4.854668664,4.156381953,5.675609032,4.093000727,2.144662182,2.64088015,1.981699019,7,Brazil
637,2.862035501,6.257987591,5.796808881,5.214821172,6.037460482,6.235487207,4.077078232,5.124286796,5.616533217,2.675040587,5.97249705,5.662690887,5.285851706,9,Portuguese
637,2.960935132,6.236924294,5.928645045,5.215845195,6.281070149,6.204913842,3.576705403,4.368740652,5.38639808,2.695273544,5.72233243,5.735180109,4.990910374,12,Brazil
638,6.700568677,4.742973523,3.901478496,4.394828209,4.865750288,4.467143929,4.795452521,4.083082393,5.146787779,4.517124624,1.688433157,1.548554065,1.154351916,12,Portuguese
638,7.29310673,5.718282948,6.381237764,6.136812616,7.015804473,6.391243336,6.419752695,5.80559938,6.944203537,6.398984672,1.866982359,2.129422401,1.692502677,9,Brazil
639,6.822814765,4.809473599,5.588706402,6.01467877,6.275891488,5.717351859,6.203656177,5.128817776,5.880085504,6.024349995,2.266371034,2.467435194,2.289133034,14,Portuguese
639,7.345635947,4.765176224,6.154800151,5.910094918,6.341892371,5.241929646,6.007310248,5.858270829,6.322848051,5.482289476,2.240627741,2.359023847,2.114131436,7,Brazil
640,5.32951574,4.390411734,3.787520174,4.093340096,4.758235231,4.090924901,4.052226914,3.982747354,4.616842722,4.160553716,2.22128494,2.009575835,2.294128042,13,Portuguese
640,5.774258292,3.942943684,3.328593531,3.824218534,4.438936591,3.683916872,4.140101062,4.034558867,5.02210096,3.92245399,1.375562157,1.770576532,1.720315304,8,Brazil
641,4.143360848,4.501506102,3.179614118,3.115318951,3.676564287,3.433283261,2.822313627,3.63600213,4.309600409,2.357031679,2.905619606,2.919103538,2.547806267,6,Portuguese
641,4.635082009,4.805574711,4.249972674,3.948482112,4.84604271,4.36963664,3.664391531,4.545733178,5.570027903,3.504557768,3.113749729,3.161325897,2.710277825,10,Brazil
642,4.738175924,4.989907712,3.321727078,3.972322457,4.229061874,4.053157537,3.242690826,3.147384088,4.407907601,3.265276663,3.078280791,3.102833367,2.646496564,12,Portuguese
642,4.921852226,5.650651115,5.200830717,5.368274582,5.543165115,5.467759653,4.495722557,4.329086766,5.592739609,4.771683794,3.354217598,4.084487717,3.159481667,9,Brazil
643,5.396340366,5.162703893,3.50990709,3.534719129,4.794304123,4.368335214,3.501401927,3.355149757,4.471153671,3.179499297,2.142961513,2.80689455,1.353911334,8,Portuguese
643,5.182638704,5.440862577,5.427043339,5.013012105,5.685292703,5.538764482,4.112175717,4.3431431,5.65641927,4.142756549,3.155161273,3.78045311,1.911016917,6,Brazil
644,7.22126122,4.519828329,4.684637892,5.333923633,5.614168662,5.337098606,5.146697217,4.546337236,5.473264993,6.326418979,2.135464449,2.294213661,1.822283262,11,Portuguese
644,7.412019059,5.44556361,6.39837847,6.616870192,6.515818146,6.524230165,6.483881185,5.645726831,6.530466123,7.318807246,2.652128571,3.096721953,2.701016083,10,Brazil
645,7.071549712,5.029725359,6.341497137,6.132843899,6.008851997,5.354370365,5.300462711,4.203024217,5.561150277,6.618519303,1.99989651,2.171860046,2.336595303,10,Portuguese
645,7.450001785,4.937258063,6.444632042,6.325025807,6.315916231,5.422602038,5.542175953,4.939759583,6.16241386,7.072949667,1.564173228,1.702317864,1.719537353,9,Brazil
646,5.376108103,5.68743764,5.243723921,5.255052445,6.020260192,6.03457292,3.943629327,4.072882942,5.591415374,4.03112236,4.017312625,4.011385387,3.847054964,11,Portuguese
646,5.32727556,6.039758811,5.766206274,5.511346512,6.181465532,6.043911429,4.047317985,4.442141179,5.858939747,4.188292956,4.307658742,4.653516334,4.542067305,9,Brazil
647,6.200946339,3.561219333,4.235799659,5.367291901,5.221121599,5.062577113,5.324729424,4.090900039,4.989980807,5.798016987,1.540034248,1.927165887,1.474599158,11,Portuguese
647,6.166325396,4.1211001,4.356212722,5.268060632,5.169299611,4.58245384,5.330517658,4.046741692,5.133414143,5.77071093,1.741535548,1.982577553,1.437867047,9,Brazil
648,6.368398956,3.989647619,4.490808965,4.768370358,4.322233488,4.150239762,3.861978559,2.456292299,4.514525671,4.247440181,1.877781491,1.432004717,1.522971909,8,Portuguese
648,6.727975634,4.516813276,5.627853968,5.636541447,6.452441189,5.925759834,5.26451955,4.625838468,6.594234538,5.523424943,1.585814454,1.34322848,1.443542992,11,Brazil
649,7.402419774,4.900352844,6.185351581,6.818996907,7.075773787,6.977110231,6.607623479,4.563424493,6.059238353,6.593808598,3.260459831,3.204541954,2.929548237,7,Portuguese
649,7.395552109,4.8798029,6.247241638,6.405964852,6.968920847,6.723827938,6.675447735,4.393542233,5.571656189,6.922254536,3.189122849,2.89908491,2.612910519,11,Brazil
651,6.299473446,4.05262184,4.411472459,4.640957862,5.304935987,4.832175321,4.324274797,4.225850904,5.644310252,4.560519664,1.900093794,2.118089646,2.16425612,11,Portuguese
651,6.153971164,4.925530515,4.975252732,4.835311711,5.628543187,5.096314749,4.585663555,4.853031021,5.753206618,4.752418227,2.655904363,2.79256386,2.862141632,11,Brazil
652,4.649518602,5.531297983,3.676890825,4.285615037,4.99756429,4.689420463,3.489063398,3.237102051,5.17605619,2.819213002,3.415007317,4.032003773,3.147224098,7,Portuguese
652,5.279418413,5.332564142,3.651932683,4.05838076,5.02667486,4.724626488,3.425557697,4.119798505,5.18859222,3.036836613,3.056797769,3.908045036,2.753765223,11,Brazil
653,6.29292385,4.205803888,5.333824402,5.0442678,5.5833318,5.465491698,4.988708978,4.057477735,5.724118604,5.292552012,1.9860077,1.971912824,1.567549706,12,Portuguese
653,6.616449937,5.416893149,6.596847327,6.065368302,6.477905568,6.46739489,5.863988189,5.395228253,6.260745151,6.15460805,1.904708501,2.212271672,1.476860628,12,Brazil
654,5.67691064,4.677678932,3.644944603,3.750781766,4.248665,4.323948446,3.145684026,3.319372609,4.419818818,3.506309764,2.271937122,2.347611763,2.096756937,10,Portuguese
654,6.020054468,4.797956489,5.315853641,5.249741086,6.207319629,5.900769938,4.576217426,4.159734945,5.950874563,5.087583849,2.793987609,2.688413584,2.345469141,7,Brazil
655,6.643305649,4.261373458,4.741792313,5.370721697,5.349239957,5.210611941,4.649053233,4.383381733,4.863407673,5.144421042,2.770805355,1.883225987,1.843600453,11,Portuguese
655,7.276897451,5.427341366,5.719983826,6.473771381,6.131944069,6.135543368,6.674261992,5.695939708,6.331498971,6.668419152,2.365545891,1.831009793,1.472562721,8,Brazil
656,5.681907735,5.632752417,4.121655461,4.406880271,4.110203596,4.010359655,4.087804693,3.602844475,4.644966711,4.199342911,2.063554875,2.65168206,1.888471521,8,Portuguese
656,5.633135448,5.557036447,4.519923138,4.400184805,5.07163938,4.790689584,4.064932746,4.291962271,5.925961051,4.230325297,2.521978709,2.630667296,1.897764886,8,Brazil
657,4.185123818,4.741979642,4.477429045,4.382150784,5.309328844,4.454119711,2.609417071,3.724143741,5.468592056,2.394721771,3.621316868,3.75389055,2.443878579,11,Portuguese
657,4.082032373,5.227456057,5.360228982,4.89846718,5.93569961,5.369996684,3.254639961,4.219030355,5.449866925,3.248692753,3.889091935,4.426297478,2.840268592,10,Brazil
658,5.537042761,5.274723416,3.528920565,4.316917735,5.419985678,5.097876347,3.657356547,4.216396834,5.108524457,3.543160987,2.357026985,2.911606783,2.379612063,10,Portuguese
658,6.039365276,5.138048986,3.682536488,4.303451016,5.24139448,4.896626381,3.756172836,3.635136395,5.204373376,4.358686962,2.031765442,2.358687974,1.923947224,7,Brazil
659,5.293260884,5.849316828,3.945556293,4.767176359,5.31914514,5.030836146,3.973883343,4.639742479,5.376985392,3.420879487,2.157381901,3.257175071,3.134896344,11,Portuguese
659,5.65701951,5.950480328,4.711242065,5.019033755,5.30966146,5.089004694,4.410423373,5.014569566,5.370220225,4.434935636,2.440901672,3.247672669,3.048292212,12,Brazil
660,5.004245228,4.468700022,3.349442791,3.445707846,4.18455652,4.514903684,3.232541434,4.0932181,4.718733972,3.067319207,3.295362167,3.152099301,2.598253649,14,Portuguese
660,5.482121788,4.318179905,4.460349566,4.454755214,4.934479604,4.965399303,3.759698359,4.463867213,5.721766314,3.873048218,3.40154643,3.519014113,2.651434822,10,Brazil
661,4.043905822,4.901636859,3.084319261,3.804115109,4.645695168,4.368811178,2.815259861,3.758722922,4.953379582,2.582531871,3.808964663,3.665866816,2.892822957,11,Portuguese
661,4.81954994,5.041247208,3.977219148,4.747619842,6.011516832,5.761576626,3.774220045,4.336477748,6.052886643,3.863051468,3.188744375,3.202690749,2.011504058,9,Brazil
662,4.160939594,5.829897919,3.421432361,4.53049664,5.475515724,4.605527001,3.578156523,4.003853644,5.80709727,3.158336726,2.692296417,3.640439743,2.960301802,6,Portuguese
662,4.160311036,5.236164866,4.317055288,4.200992038,5.253002429,4.15753187,3.533720005,4.235972012,4.925860302,3.627536817,2.601657787,3.411610127,2.683826677,8,Brazil
663,6.496948883,5.725926154,5.489847479,5.842268033,5.483417959,5.740183561,5.245555605,3.871929184,4.992580395,5.864649457,3.139312804,2.525883753,3.282418494,10,Portuguese
663,6.883632765,6.136019582,5.702651634,6.171172057,6.712355911,6.497971336,5.588216449,5.571893272,6.198717192,6.18172327,2.541568531,2.133702604,2.748007053,6,Brazil
664,5.392733587,5.35385637,3.926311533,4.633287055,4.733797508,5.03889049,4.156851791,3.617924306,4.618367429,4.631073968,2.465258685,2.133024909,2.560315751,9,Portuguese
664,5.578651131,6.169230749,4.651102143,4.836309874,5.254634585,5.454656108,4.233824735,4.363257869,5.275154067,4.548764595,2.778117264,2.414010096,2.592821702,14,Brazil
665,6.726511354,5.325420924,4.528526712,5.289391036,5.665042874,5.834568067,4.033517892,4.679765513,5.479442099,3.9754797,3.010326862,3.018605387,3.260198648,11,Portuguese
665,7.055060938,5.656391614,5.830990251,5.890587985,6.355726827,6.282122958,5.361230496,5.667040204,5.939695826,5.357702767,3.195496573,3.209542445,3.663961134,10,Brazil
666,4.280609915,4.714785479,4.353881449,4.157904935,5.105309533,4.631082968,3.867885797,4.155293424,5.139110922,2.860916374,2.946153604,2.94866647,2.255844347,7,Portuguese
666,4.246262572,4.934235889,5.598237933,5.401942296,6.395801276,5.830322485,4.021056391,5.574667842,6.594373478,3.152809671,3.588537121,3.237246387,2.842805173,11,Brazil
667,4.534478388,5.819889077,4.756771969,4.975361651,5.595190908,5.779682237,4.615208132,4.363187594,5.475156371,3.546101882,4.006172101,3.867779036,3.588832542,9,Portuguese
667,4.686736729,6.096810283,6.064637967,5.481577831,6.565350114,6.435298326,5.042793118,5.470820448,5.7365498,3.962323996,4.318227829,4.741967266,3.594648417,9,Brazil
668,2.637621944,5.702865206,5.635796842,5.104182386,5.245694224,5.594598262,3.198790251,4.191716398,5.044551231,3.4548332,5.746403484,6.207993102,5.594465667,8,Portuguese
668,3.697546897,6.436858887,6.791765781,6.158368925,6.350671886,6.796539577,4.756351094,5.790399803,6.102473747,4.873424341,5.753050732,6.283667216,5.495288356,11,Brazil
669,4.818446449,4.989252613,5.215847977,5.443287572,5.94538297,6.323175475,4.709339501,4.290553769,6.359396366,4.294221966,2.975941446,3.106406464,3.147400704,16,Portuguese
669,4.519467475,4.955260948,5.249519863,4.811434854,5.872974838,6.220327837,4.336374153,4.140799768,5.608490519,3.698351126,2.576518587,2.99049426,3.121968716,11,Brazil
670,5.97560674,4.842187375,5.249130549,5.837714283,6.24250487,6.209684591,5.475045955,4.433074554,5.808563508,5.372913235,3.06948622,3.080993961,2.848477073,12,Portuguese
670,6.88656125,5.771862254,5.783175002,6.502156945,7.099542591,7.206981133,6.707723719,5.717506056,6.916444752,6.700847846,2.382095539,2.485418369,1.835839928,7,Brazil
671,4.23792744,4.997625833,4.6309425,3.699477146,4.84138987,4.552471121,2.235634215,4.150890164,4.383449198,2.690377105,3.856285763,3.688798244,3.892542365,8,Portuguese
671,3.761143849,5.580226122,4.816982182,4.728598927,6.333484354,6.126717763,2.455579807,4.130836189,5.216822431,3.278521562,3.865532677,3.591856823,3.832783113,7,Brazil
672,5.812650806,4.830225625,2.617094795,3.541833203,3.45959919,3.489053617,3.342246384,2.71859462,4.005961074,3.962708763,1.395164386,1.515848475,1.389603827,10,Portuguese
672,6.137067103,4.750497008,4.325752916,3.890063572,4.823365813,4.596579973,4.493245267,4.234111766,5.268605592,5.247827396,1.79257502,1.92298049,1.49132546,8,Brazil
673,3.769409032,4.53500834,4.326225874,4.571341669,5.268889758,5.172216663,3.046685201,3.722088589,5.009895406,2.975680596,4.28207401,4.307789079,3.642905032,10,Portuguese
673,4.123219531,5.715772142,4.882640058,4.965139401,5.450839331,5.527924499,4.04668612,4.334905304,5.459611865,3.389837354,4.379944631,4.214681285,3.320891645,10,Brazil
674,4.785409513,4.700026062,4.972148188,4.966088837,5.559954685,5.556141919,3.070347351,3.259962244,4.723008355,3.056540082,3.489979113,3.347917111,3.404653702,13,Portuguese
674,5.208880596,5.234867869,6.947946897,6.699483864,7.411754511,7.452176149,4.386746145,5.293454785,6.824676952,4.176039816,4.109011163,4.085474206,3.562867117,9,Brazil
675,4.564164629,4.598799996,4.313403398,4.77766854,5.604567066,5.642876617,3.321808517,3.667978165,5.405160744,2.816662215,3.668843438,3.808303342,3.730721787,11,Portuguese
675,4.544514413,4.77372449,4.723225646,4.614384889,5.261655402,5.27256115,3.646205368,4.378101313,5.584925896,2.973909041,3.083121728,3.47184722,3.12107776,14,Brazil
676,6.141672525,5.196110659,4.947037349,5.721111472,6.310998662,6.314349432,5.449044712,4.123681341,5.78983637,5.09717408,2.550586287,2.131905006,2.509235886,12,Portuguese
676,6.311989098,4.650707635,5.079560643,5.680113947,6.264262732,6.01580814,5.407703785,4.557125405,5.717019088,5.052344732,2.16174811,1.796676012,2.192297628,11,Brazil
677,4.490613812,3.941470111,3.513305749,4.152709388,3.509116971,3.547457779,2.74006243,3.900347922,3.649607181,2.925296186,4.287242848,4.086236586,3.405454658,7,Portuguese
677,4.389642815,4.597763815,4.033651103,4.87382406,4.560815974,4.09476168,3.364038407,4.227628402,4.498647794,3.038163835,4.093558258,3.865647853,3.043288991,8,Brazil
678,6.547832752,5.361216811,4.289539182,4.384946299,5.160705565,4.775465441,4.585518354,4.34555809,5.134749043,4.639227891,2.38599901,2.015095014,2.020397293,12,Portuguese
678,7.149580439,5.53026876,5.107168018,4.709282581,5.12088703,5.248440267,5.008580743,4.185471653,5.30214304,5.382839241,2.498681337,1.703968398,1.574750428,9,Brazil
679,4.603011098,5.026251039,5.205148865,5.107698339,5.527557812,5.639249657,3.965512968,4.036091904,5.29196301,4.228778559,4.706689767,4.552362573,2.740568164,14,Portuguese
679,4.573950932,4.771430889,5.214991372,4.437724796,5.336589819,5.309934986,3.515352222,4.274643996,5.464361299,3.905741655,4.697798968,4.359483819,1.845346322,10,Brazil
680,6.164965523,4.483583742,5.427402718,6.084067602,5.73878472,5.92219348,5.802048793,4.146545766,5.552591504,6.077541311,2.594858022,2.409336849,2.073116536,8,Portuguese
680,6.723110688,4.597276805,5.728783262,5.942804209,5.858851795,6.200628744,5.999913469,4.565778543,6.129233088,6.357653041,1.6585804,1.784392173,1.448085064,9,Brazil
681,7.037086024,4.903575066,4.924469693,4.642823445,5.353492097,4.953648962,5.020750765,3.660906942,5.068338898,5.493634772,2.1240882,1.427587365,1.374929416,19,Portuguese
681,7.401440609,4.873321177,5.91721606,5.468777922,6.640152605,6.231270724,5.394117587,4.209789264,6.486292552,6.242649763,2.516587185,1.616852212,1.332460751,10,Brazil
682,3.680941639,5.859541293,5.168466427,4.500474432,5.727069297,6.162968214,2.861962624,3.69212417,5.001922419,2.926755575,5.01672589,4.461594721,4.966286508,11,Portuguese
682,3.824591018,5.95105792,5.496798685,5.027493645,5.727207645,6.251607187,3.927122558,4.603204083,5.164027871,3.456839004,4.682457204,4.109618935,4.414386593,10,Brazil
683,6.006035216,4.902089497,5.337593207,5.594108054,6.032428173,5.604603869,4.877013381,4.642761198,6.031438097,4.867817973,3.448108925,3.326676445,2.530843883,10,Portuguese
683,6.072311501,4.738621302,5.438599786,5.310823708,6.023486012,5.050685226,4.75690385,4.100543907,5.706150889,5.136752748,3.525150047,3.384129423,2.317771957,9,Brazil
684,4.35867711,4.882240444,5.595363242,6.026550675,6.213871522,6.251250779,4.761314157,4.906833569,6.016473822,4.223488885,4.236817187,3.929526264,3.820951548,11,Portuguese
684,4.363329901,5.261951692,5.699114729,5.653763044,6.230561508,6.56233167,4.366253663,4.480135201,5.665440023,4.251325857,4.168976172,3.729193885,3.692654811,7,Brazil
685,5.278858464,4.136682494,4.539291695,5.173685193,5.035976444,4.839498076,3.626832141,3.505010589,4.491803506,3.367079141,3.481547081,3.390276106,2.482071256,9,Portuguese
685,5.359895747,5.119467765,7.253638619,6.814379539,6.92825709,6.74437072,4.911420089,5.694913362,6.856456381,4.818020562,4.642393968,4.345681885,3.382518502,9,Brazil
686,7.00015155,5.298623872,5.893466524,5.256732571,5.256550749,4.876559537,5.11720118,3.512681495,5.405261598,5.87238728,2.290124699,2.44870578,2.180832196,8,Portuguese
686,7.809979566,5.444722165,6.978449555,5.319423172,6.584510422,5.717269798,5.543311044,4.290719159,6.218242899,6.730521784,1.820939068,2.363552519,1.676275448,11,Brazil
687,6.814029656,4.818886506,4.410325329,4.88468095,4.767714486,4.033086019,4.313301168,3.955116667,5.487233418,4.788301652,1.819502943,1.644374414,1.453834866,9,Portuguese
687,6.611105981,4.350044746,4.404464347,4.225991835,3.861226831,3.461428426,4.018682222,3.340360362,4.318605013,4.887185475,1.668831602,1.834657441,1.276167243,8,Brazil
688,6.198602901,4.640837366,2.369713763,3.343820938,3.93526055,3.593136491,3.592738953,4.307004858,4.78870359,3.471443158,1.731206967,1.993751183,1.682170337,15,Portuguese
688,6.427929471,5.159851057,3.406054231,4.242189387,4.577020541,4.521743929,4.388924714,4.69714684,5.383593322,4.067033892,1.651904542,2.391991539,1.530117939,7,Brazil
689,6.091056455,5.15514512,3.517804848,3.960837187,4.401179536,3.938932008,3.809262932,4.314712215,5.319836082,3.593867844,1.57854608,2.037620066,1.480916541,11,Portuguese
689,6.29995664,5.015077307,3.889716578,4.44414425,5.389313896,4.852381172,4.677781698,5.064698191,5.414992355,4.233366783,1.42666062,2.028387619,1.314338605,8,Brazil
690,6.035449663,4.903011324,2.876232356,3.671963666,4.235813161,3.766310436,3.932427331,4.284523547,5.414079747,3.398380255,1.71712035,1.729052016,1.808855247,17,Portuguese
690,5.33348142,4.937169593,2.802903682,3.151797951,3.518581886,3.202804928,3.653106805,4.242171959,4.355492557,2.955559449,2.058909864,2.071290276,1.970058561,9,Brazil
691,6.991433509,5.499464806,3.790159201,5.242322446,4.217762798,4.004843292,4.492209642,4.36567141,5.431102637,4.453672983,1.704581572,1.270789992,1.233214072,11,Portuguese
691,7.041595191,6.010752243,5.35076647,6.113213298,5.155213375,4.62409466,5.546897991,5.612095126,6.367833895,5.643276182,2.032980424,1.554443996,1.14581785,9,Brazil
692,4.295933577,5.284075546,3.565635376,4.997276485,5.086900173,4.938627557,3.60876378,4.075905506,4.737895906,2.995314038,2.84734729,3.050948084,3.351720518,8,Portuguese
692,3.958286083,5.15961477,3.988336105,4.850850234,5.125970385,4.671071066,3.862771664,4.928945836,5.180596845,3.134434219,3.459331389,3.856375524,3.903616211,7,Brazil
693,4.20287035,6.033341367,5.820907794,5.912063731,6.720906385,6.740201566,4.235124725,4.388617425,6.220185077,3.355812068,5.215524827,5.352612709,5.370444965,9,Portuguese
693,4.299983611,6.240755358,6.212037347,6.122246678,7.091740512,7.139435427,4.357008308,4.977259576,6.577319997,3.915401751,5.355813273,5.834828257,5.2046572,17,Brazil
694,3.747450463,4.825618262,6.011958711,6.088215296,6.130452301,6.320625405,3.661585865,4.377892072,5.41444324,3.03095318,5.901879645,4.797690527,4.066928305,14,Portuguese
694,3.429831908,4.846499844,6.17414325,5.67689419,5.960414915,5.865551077,3.354449711,4.399222782,5.445561244,2.756310913,6.325419236,4.839388938,3.860148579,16,Brazil
695,4.486185693,5.131059768,5.484621215,4.962033652,5.702430322,5.566126216,3.94893015,3.598303149,5.167676496,3.925288995,4.404608985,4.021882667,4.335800745,10,Portuguese
695,4.760770682,5.062057939,6.326885502,5.833608885,6.857802665,6.736721788,4.773292569,4.763497117,6.191989373,4.824175734,4.554432795,4.405535504,4.174802468,19,Brazil
696,3.361612072,5.949879218,4.915039314,5.366588583,5.745194126,5.893242872,3.602573435,4.584795335,4.697320898,3.218011317,5.211389316,4.26658679,4.512396261,10,Portuguese
696,3.281995692,6.053315526,6.459993477,6.252510479,6.6671384,6.921757323,4.136461284,5.442290299,6.019691219,3.934673682,5.942002772,5.137106098,5.120438216,16,Brazil
697,2.340822496,7.069425824,6.367223329,6.525877699,7.124401594,7.187991786,2.723254474,4.280448412,5.531214041,2.73327052,6.672113886,5.94787959,7.540047436,24,Portuguese
697,2.092483249,7.048056175,6.311997941,6.182790761,6.769642996,6.904671808,2.262889942,4.951245968,5.578293626,2.562660097,6.38636454,6.296289839,7.384318686,16,Brazil
698,5.778705328,6.648095571,6.376580885,6.213826596,6.790075199,6.970542074,5.298291824,4.231699239,6.07268077,5.478543136,3.528417464,3.864199703,3.269873626,9,Portuguese
698,6.019030186,6.560526318,7.420953063,6.723044867,8.081463768,8.078097732,5.762785378,5.720597734,7.025189109,6.469081705,3.892534594,4.230716071,3.72131983,17,Brazil
699,3.793234687,5.865917205,4.530581677,4.624408626,5.627707252,5.468277805,4.157346021,4.503053845,4.944885424,3.954244431,3.94719566,3.13630948,4.090941144,11,Portuguese
699,4.182026773,5.46825522,4.990966962,4.713894879,6.037872482,5.66967349,4.06463681,4.502548764,5.316048327,4.030205235,4.001327122,2.931325321,3.62610288,13,Brazil
700,5.792021609,5.483664731,5.165319845,5.512717488,5.675300154,5.93084645,4.632961264,4.902986079,5.551926804,4.826255353,2.673046503,3.037939101,2.847259864,13,Portuguese
700,5.439356151,5.647525093,5.555148274,5.631981187,6.128524249,6.3292163,5.218963834,5.09687049,5.773403563,5.407282315,3.091720776,3.381837395,2.784290188,18,Brazil
701,2.120456767,6.08603486,4.771286324,5.29176487,6.24392371,6.205769191,1.737411631,4.465079447,5.083281363,1.707624917,5.972336627,6.00307229,6.69088975,9,Portuguese
701,2.630985812,6.495669864,5.848913708,6.245658726,7.230439232,6.873112,2.933975668,5.876093101,5.767378145,2.452396752,7.022184139,6.759169455,7.272472809,14,Brazil
702,4.4294729,5.290413221,3.617400139,4.183877156,5.566770863,4.99868637,3.412647944,3.763440554,4.52965241,3.159387479,3.671217472,3.750607589,3.673910798,11,Portuguese
702,4.658673821,5.674829715,5.170580245,4.685984715,6.071974506,5.77174496,3.877577419,5.344046711,5.868032135,3.862440319,4.416554188,4.516314138,3.844552159,14,Brazil
703,5.038317854,6.348469366,4.346208913,5.18302067,5.744509148,5.784706682,4.281879828,3.990282893,5.566888524,2.810451915,3.688639937,4.228418583,3.78549061,10,Portuguese
703,4.962158177,6.088275252,4.756943392,5.077229148,5.839927214,5.577496994,3.925043818,4.882316399,5.934424289,3.096458793,4.119050118,4.661323839,4.080050349,16,Brazil
704,3.236684787,6.099635464,5.153617624,5.136573933,5.877983026,6.221285102,2.980406143,3.805228462,5.206872972,2.593559394,5.924083147,5.490211116,6.041010475,12,Portuguese
704,3.642874769,6.751770987,6.246028931,6.318387748,7.092883853,7.246893025,4.141498729,5.467160744,6.446517412,3.487705483,6.43626313,5.939318326,6.33948618,18,Brazil
705,5.583482996,6.14901613,6.387323809,6.036438351,6.708923782,6.668278764,4.438477638,4.302003395,5.662672818,3.846076569,5.092866249,3.956014053,4.947778239,17,Portuguese
705,5.329977344,6.256374116,6.386740724,5.738669724,7.080014935,6.886963311,4.267492435,4.485927482,6.110385404,3.647399599,5.019440947,3.967042321,4.668642466,16,Brazil
706,5.377836465,5.867549835,4.935992747,4.540217715,5.757743874,5.550875151,4.427581146,4.675726879,5.567373923,3.667577859,3.060801956,3.120775513,3.266642507,10,Portuguese
706,5.72990708,6.155005347,6.170040666,5.365534624,6.675229017,6.422830142,5.311599403,5.521160724,6.455610864,4.70309028,3.405346149,3.603571274,3.893747684,17,Brazil
707,4.757252208,5.911845265,5.675557172,5.430867089,6.257762551,6.152874001,4.698534411,4.119239733,5.306461136,4.376896795,3.630800058,3.642478711,3.284947378,12,Portuguese
